transaction_id,user_id,date,transaction_type,category,amount,payment_mode,location,notes
T07190,U108,2020-01-01,expense,entertainment,495.0,UPI,Pune,Monthly rent 
T02549,U107,2019-02-01,expense,food,1011.0,Cash,Jaipur,Dinner at resto
T06554,U080,2021-03-26,expense,food,152.0,,Bengaluru,Dinner at resto
T10619,U083,2021-05-31,expense,food,344.0,,Mumbai,Paid electricity bill cash
T05819,U100,2019-11-03,expense,food,139.0,Bank Transfer,ahmedabad,
T05062,U113,2021-03-01,expense,rent,289.0,Cash,,Monthly rent
T02364,U022,2022-01-07,income,bonus,42045.0,UPI,Lucknow,Netflix subscription
T04625,U029,2022-01-05,expense,education,1955.0,UPI,Ahmedabad,
T07322,U063,2020-12-17,expense,education,327.0,Cash,Delhi,Gift via app
T04124,U110,2021-11-21,expense,food,143.0,Cash,Hyderabad,Gift
T03383,U015,2019-01-19,expense,utilities,267.0,Bank Transfer,hyderabad,Grocery shopping cash
T04400,U069,2019-10-19,expense,food,871.0,Bank Transfer,Mumbai,Doctor visit
T09630,U017,2020-09-04,expense,food,593.0,Cash,lucknow,Doctor visit 
T01554,U091,2022-04-17,expense,entertainment,493.0,Card,Lucknow,Dinner at resto
T10871,U023,2020-12-27,expense,others,176.0,UPI,Jaipur,Paid electricity bill
T02486,U003,2019-05-15,expense,rent,493.0,Bank Transfer,Delhi,Netflix subscription
T11355,U117,2019-10-11,expense,utilities,167.0,Card,Chennai,Paid electricity bill 
T09065,U017,2020-12-16,expense,foo,189.0,Bank Transfer,Mumbai,Course fee
T00953,U167,2019-02-08,expense,others,972.0,Cash,Hyderabad,Course fee
T13195,U180,2019-01-23,expense,rent,383.0,Bank Transfer,Jaipur,Doctor visit
T07019,U095,2022-05-24,expense,food,366.0,UPI,Pune,Uber to office
T11681,U150,2022-10-01,expense,food,405.0,UPI,Chennai,
T01825,U176,2019-09-17,expense,rent,84.0,Bank Transfer,Delhi,Doctor visit via app
T09424,U120,2021-03-19,expense,food,503.0,Card,Ahmedabad,Course fee
T13558,U074,2019-06-22,expense,food,1560.0,Cash,chennai,Netflix subscription
T00353,U061,2021-05-27,expense,entertainment,105.0,UPI,Pune,Gift
T10031,U063,2020-04-18,expense,rent,925.0,UPI,Kolkata,
T12026,U156,2020-06-30,expense,rent,431.0,Card,MUMBAI,
T08976,U034,2020-06-15,income,bonus,54751.0,Card,Hyderabad,Uber to office 
T03487,U005,2019-09-04,expense,health,940.0,Bank Transfer,Jaipur,Monthly rent
T02720,U103,2022-04-30,expense,travel,322.0,Bank Transfer,Ahmedabad,Monthly rent cash
T09700,U191,2020-01-12,expense,food,653.0,Cash,Kolkata,Paid electricity bill
T09296,U100,2020-07-21,expense,food,2383.0,Bank Transfer,Hyderabad,Doctor visit
T14165,U094,2021-01-23,expense,ent,503.0,Card,Chennai,
T12870,U090,2021-01-19,expense,savings,226.0,Card,Jaipur,Netflix subscription via app
T12167,U011,2022-02-22,expense,food,3769.0,Card,Mumbai,
T12966,U102,2021-04-28,expense,rent,665.0,Cash,Chennai,Course fee
T14272,U024,2019-10-14,income,salary,81837.0,Bank Transfer,Kolkata,Doctor visit via app
T02936,U179,2020-07-11,expense,food,821.0,Cash,Lucknow,Gift via app
T13414,U077,2022-10-31,expense,rent,364.0,Cassh,Ahmedabad,Gift
T09649,U161,2020-01-11,expense,utilities,301.0,UPI,Delhi,Grocery shopping late
T04714,U182,2020-04-24,expense,food,2051.0,PI,Ahmedabad,Grocery shopping via app
T04506,U020,2019-04-20,expense,utilities,823.0,Bank Transfer,Bengaluru,Netflix subscription
T09392,U025,2019-09-18,expense,food,771.0,UPI,Chennai,
T06346,U150,2020-11-29,expense,,234.0,UPI,bengaluru,Monthly rent
T07827,U020,2022-07-09,expense,utilities,382.0,Cash,Hyderabad,Dinner at resto via app
T00693,U048,2022-01-19,expense,utilities,352.0,Bank Transfer,Chennai,Netflix subscription
T00217,U160,2019-02-16,expense,utilities,385.0,UPI,Lucknow,Paid electricity bill
T00323,U117,2022-12-05,expense,rent,404.0,Cash,Lucknow,
T06222,U036,2022-12-27,expense,rent,731.0,UPI,Lucknow,sRWMM1cbDjiysXuqTo
T00968,U003,2021-10-10,expense,travel,628.0,UPI,Lucknow,Paid electricity bill
T06300,U061,2022-12-10,expense,entertainment,356.0,Bank Transfer,Ahmedabad,Doctor visit late
T09348,U144,2019-08-30,expense,food,335.0,UPI,Chennai,Dinner at resto
T02952,U166,2021-05-01,expense,rent,827.0,Cash,Chennai,Dinner at resto 
T11656,U009,2019-03-01,expense,food,692.0,Bank Transfer,Bengaluru,Paid electricity bill
T05689,U085,2021-08-20,expense,ttravel,446.0,Bank Transfer,Lucknow,Doctor visit 
T04998,U121,2020-01-30,expense,rent,468.0,Card,Delhi,Paid electricity bill cash
T11474,U123,2019-11-29,expense,others,274.0,UPI,Kolkata,Paid electricity bill
T10631,U020,2022-10-02,expense,rent,664.0,Cash,Chennai,Monthly rent
T11600,U165,2021-03-16,expense,rent,151.0,Cash,Jaipur,Dinner at resto
T14274,U162,2021-10-17,expense,rent,1597.0,Card,Delhi,Grocery shopping
T14955,U042,2022-02-18,expense,utilities,2523.0,Card,Kolkata,Dinner at resto
T08820,U102,2020-10-04,expense,rent,259.0,Bank Transfer,Hyderabad,Dinner at resto cash
T11235,U142,2021-11-23,expense,health,1800.0,Bank Transfer,Chennai,Uber to office
T14359,U165,2022-03-21,income,other income,65568.0,UPI,Bengaluru,Salary
T11447,U067,2022-12-11,income,bonus,25419.0,Cash,Kolkata,Doctor visit
T06823,U091,2019-06-18,income,salary,67371.0,Bank Transfer,Jaipur,
T10289,U142,2019-12-05,expense,utilities,348.0,Bank Transfer,MUMBAI,Uber to office
T00210,U192,2022-08-13,expense,food,474.0,Bank Transfer,Hyderabad,Course fee 
T03799,U161,2022-06-11,expense,food,355.0,Card,Pune,
T01968,U040,2021-06-18,expense,entertainment,2153.0,Card,mumbai,Netflix subscription late
T11490,U034,2021-02-26,expense,education,2487.0,UPI,Delhi,Grocery shopping
T09953,U003,2022-11-18,expense,health,90.0,Bank Transfer,Pune,Uber to office
T13471,U099,2019-11-07,expense,rent,45.0,Bank Transfer,Hyderabad,
T11751,U005,2022-08-19,expense,utilities,162.0,UPI,Lucknow,Paid electricity bill cash
T03662,U163,2022-05-23,expense,rrent,439.0,UPI,Hyderabad,Dinner at resto
T13335,U045,2021-07-29,expense,utilities,590.0,Bank Transfer,Kolkata,
T01187,U161,2022-01-10,expense,savings,224.0,Card,Hyderabad,Salary
T01908,U124,2021-08-27,expense,food,380.0,Card,Chennai,Gift cash
T07309,U152,2021-01-11,expense,education,796.0,Cash,Mumbai,Dinner at resto cash
T10398,U042,2020-03-20,income,other income,42309.0,UPI,Pune,Uber to office
T09930,U042,2021-12-12,expense,rent,638.0,Cash,Hyderabad,Grocery shopping via app
T06224,U081,2019-09-02,expense,food,360.0,UPI,Delhi,Course fee late
T04696,U137,2021-03-10,expense,food,120.0,Bank Transfer,delhi,Monthly rent cash
T10326,U049,2019-06-11,expense,entertainment,-772.0,Card,Ahmedabad,
T07516,U011,2019-02-19,expense,entertainment,242.0,Bank Transfer,Pune,Paid electricity bill
T07830,U108,2019-01-09,expense,food,450.0,Bank Transfer,Mumbai,Gift
T05051,U188,2021-11-08,income,other income,51991.0,UPI,Delhi,Doctor visit
T08926,U092,2021-10-14,expense,education,246.0,Bank Transfer,CHENNAI,Salary
T13138,U179,2019-12-24,expense,food,766.0,Bank Transfer,Hyderabad,ujSgBw0L0eydUCC
T12318,U090,2020-01-12,expense,rent,197.0,Card,Kolkata,Gift
T02431,U151,2020-03-13,expense,others,21.0,Cash,lucknow,Doctor visit
T13383,U032,2021-08-21,expense,others,435.0,UPI,Mumbai,
T03395,U021,2019-06-28,expense,entertainment,2870.0,Bank Transfer,Chennai,Doctor visit via app
T01913,U171,2019-09-30,expense,food,1723.0,UPI,Mumbai,Salary
T08231,U019,2022-08-13,expense,entertainment,645.0,Cash,Pune,Salary
T11022,U119,2022-11-21,expense,travel,95.0,UPI,Mumbai,Gift via app
T00782,U050,2020-09-28,expense,food,19.0,UPI,Ahmedabad,Grocery shopping late
T05287,U098,2019-08-23,expense,others,85.0,UPI,Pune,Uber to office
T09633,U009,2022-05-02,expense,utlities,678.0,Bank Transfer,Kolkata,Grocery shopping late
T03899,U060,2022-07-30,expense,health,374.0,UPI,Kolkata,Dinner at resto
T14008,U029,2019-03-17,income,salary,68355.0,UPI,Jaipur,Monthly rent 
T12069,U159,2021-09-21,expense,entertainment,410.0,UPI,Pune,Dinner at resto
T13856,U023,2019-07-30,expense,rent,436.0,ash,Mumbai,U8Bx6ukO
T10677,U112,2020-12-19,expense,utilities,4251.0,,Ahmedabad,Doctor visit cash
T12350,U106,2019-03-06,expense,rent,226.0,Cash,Ahmedabad,Doctor visit
T09440,U031,2020-09-06,expense,food,625.0,UPI,Pune,yq9HqfcXg
T14936,U154,2019-04-04,expense,food,116.0,Card,hyderabad,Monthly rent via app
T04606,U134,2021-03-11,expense,utilities,907.0,Bank Transfer,Pune,Dinner at resto cash
T00212,U018,2020-03-10,expense,rent,60.0,Cash,Jaipur,Uber to office late
T10449,U071,2022-04-18,expense,rent,969.0,Bank Transfer,Kolkata,JBPK5ZF9
T10298,U078,2020-02-04,expense,travel,965.0,Cash,Mumbai,Doctor visit
T11461,U028,2022-08-31,expense,education,833.0,Card,Lucknow,Dinner at resto
T08183,U147,2022-05-29,expense,food,98.0,Cash,jaipur,Dinner at resto late
T01250,U113,2020-10-13,expense,rent,471.0,Cash,bengaluru,
T10053,U132,2021-03-16,expense,food,1609.0,Cash,Delhi,Netflix subscription via app
T02673,U175,2021-05-10,expense,travel,611.0,Card,Lucknow,Dinner at resto
T01462,U042,2022-09-10,expense,education,28.0,Card,Bengaluru,Grocery shopping late
T07743,U078,2020-01-10,expense,food,73.0,UPI,Kolkata,Netflix subscription
T05745,U110,2022-08-03,expense,travel,343.0,Bank Transfer,Lucknow,Uber to office
T14125,U061,2021-04-05,expense,travel,34.0,UPI,Pune,
T10475,U188,2022-11-17,expense,rent,912.0,UPI,jaipur,Netflix subscription 
T02761,U090,2022-08-18,expense,food,52.0,UPI,Hyderabad,Dinner at resto
T01881,U047,2019-07-23,expense,,188.0,Card,Mumbai,Grocery shopping
T00107,U168,2021-03-30,expense,food,1657.0,UPI,Bengaluru,
T00879,U093,2019-09-23,expense,rent,359.0,Card,Ahmedabad,Gift
T06774,U130,2020-05-06,expense,entertainment,851.0,Bank Transfer,Ahmedabad,Dinner at resto
T03995,U101,2020-04-20,expense,entertainment,877.0,Card,Bengaluru,Uber to office
T13556,U061,2021-05-31,expense,utilities,72.0,Card,Ahmedabad,Gift via app
T09811,U120,2020-10-31,expense,education,32.0,UPI,Ahmedabad,Uber to office
T01751,U074,2022-01-11,expense,rent,505.0,Cash,Mumbai,Monthly rent
T07692,U072,2020-04-13,expense,food,244.0,Card,Kolkata,Monthly rent
T05152,U003,2022-10-05,expense,rent,770.0,Caash,Chennai,Dinner at resto via app
T03879,U033,2021-02-03,expense,food,272.0,Cash,MUMBAI,Gift 
T05865,U102,2021-02-12,income,salary,64546.0,Cash,Kolkata,Uber to office
T12986,U080,2022-05-21,expense,utilities,114.0,Card,Hyderabad,Monthly rent 
T01098,U114,2020-03-27,expense,travel,456.0,Cash,Jaipur,Netflix subscription via app
T14735,U113,2021-09-26,expense,rent,251.0,Card,Ahmedabad,Netflix subscription
T06462,U184,2020-09-20,expense,food,438.0,Card,Bengaluru,Doctor visit
T02136,U113,2021-06-18,expense,utilities,202.0,UPI,Kolkata,Uber to office
T09696,U152,2020-08-11,income,slaary,38406.0,Cash,Pune,Uber to office
T05079,U176,2022-01-29,income,salary,68790.0,,Lucknow,Doctor visit
T14702,U028,2020-02-12,expense,entertainment,627.0,Card,Ahmedabad,Grocery shopping
T10433,U104,2021-05-10,expense,food,6563.0,Bank Transfer,Delhi,
T12693,U049,2020-07-08,expense,food,2809.0,UPI,PUNE,Grocery shopping 
T02299,U163,2020-05-18,expense,rent,155.0,Bank Transfer,Ahmedabad,Grocery shopping late
T08984,U056,2022-12-16,expense,food,606.0,Bank Transfer,Jaipur,Paid electricity bill cash
T13088,U021,2022-08-01,expense,travel,559.0,Cash,Delhi,Doctor visit via app
T06529,U161,2019-12-05,expense,rent,258.0,UPI,delhi,Paid electricity bill
T12711,U002,2022-11-10,income,salary,65639.0,Card,,Doctor visit
T10555,U047,2020-08-02,expense,rent,48.0,UPI,Delhi,Netflix subscription
T01866,U037,2019-05-28,expense,entertainment,590.0,UPII,Mumbai,Grocery shopping
T07058,U024,2021-10-09,expense,rent,215.0,Cash,,Salary
T04999,U181,2019-02-20,expense,entertainment,584.0,Bank Transfer,Mumbai,Monthly rent
T10882,U060,2020-09-17,expense,rent,23.0,Cash,Kolkata,Netflix subscription 
T07125,U127,2019-01-11,income,bonus,54080.0,Bank Transfer,Pune,Dinner at resto
T09966,U087,2022-03-01,expense,food,134.0,Car,Jaipur,Paid electricity bill 
T04177,U048,2019-11-20,expense,rent,2104.0,UPI,mumbai,Paid electricity bill late
T03494,U083,2022-07-12,expense,fodo,1325.0,Card,Kolkata,0QM1FKSv5
T12840,U087,2019-09-04,expense,food,354.0,UPI,Jaipur,
T06109,U025,2022-08-02,expense,health,173.0,UPI,Bengaluru,Doctor visit late
T13788,U172,2021-03-09,expense,utilities,5818.0,Bank Transfer,Mumbai,Uber to office
T04881,U028,2019-09-02,expense,enteratinment,289.0,,Delhi,Monthly rent
T07641,U120,2019-09-29,income,bnous,46068.0,Bank Transfer,Hyderabad,Monthly rent
T00389,U181,2019-12-24,expense,utilities,494.0,Card,Hyderabad,Monthly rent
T12163,U160,2019-11-11,expense,food,524.0,Bank Transfer,Delhi,Dinner at resto late
T03496,U084,2020-12-25,expense,food,805.0,Bank Transfer,Jaipur,
T04977,U010,2019-12-13,expense,rent,1707.0,Cash,Pune,Dinner at resto
T07311,U009,2021-07-26,expense,food,1186.0,UPI,Pune,
T10080,U147,2021-07-05,expense,food,2192.0,Cash,Mumbai,Paid electricity bill
T13991,U159,2021-11-05,expense,food,1000.0,Cash,Jaipur,Uber to office
T03104,U121,2020-11-21,expense,food,406.0,Card,Bengaluru,Dinner at resto
T13196,U002,2019-02-19,expense,educatioon,797.0,Bank Transfer,Bengaluru,Dinner at resto
T02930,U165,2022-04-14,expense,utilities,236.0,UPI,Mumbai,Monthly rent
T10773,U076,2021-02-09,expense,entertainment,1009.0,Bank Transfer,Ahmedabad,Paid electricity bill late
T07588,U066,2021-01-26,expense,food,67.0,Cash,Hyderabad,Netflix subscription
T02816,U077,2020-01-17,expense,food,2025.0,UPI,Ahmedabad,Netflix subscription
T03965,U009,2020-06-21,expense,food,442.0,Cash,Bengaluru,Doctor visit cash
T05382,U179,2022-04-20,expense,rent,2196.0,UPI,Kolkata,Doctor visit
T05533,U026,2021-06-24,expense,travel,45.0,Cash,Delhi,
T07961,U183,2020-05-29,income,bonus,58237.0,Card,Bengaluru,MC4aK1kor4QMfJj
T03125,U036,2019-12-11,income,other income,55619.0,Cash,Ahmedabad,Netflix subscription
T07976,U039,2022-04-27,expense,food,33.0,Bank Transfer,Lucknow,
T13252,U037,2019-03-27,expense,rent,867.0,UPI,Bengaluru,Monthly rent late
T07022,U007,2019-08-20,income,bonus,64905.0,Bank Transfer,Hyderabad,Paid electricity bill
T01453,U086,2022-12-21,expense,rent,970.0,PUI,Hyderabad,Uber to office
T12438,U183,2019-08-20,expense,rent,665.0,Cash,Mumbai,Monthly rent
T00324,U122,2021-03-28,expense,food,603.0,UPI,Mumbai,Dinner at resto late
T12089,U059,2019-02-07,expense,travel,248.0,Bank Transfer,Ahmedabad,Course fee late
T13944,U116,2020-04-08,expense,entertainment,78.0,Cash,Hyderabad,Paid electricity bill
T05257,U038,2019-07-20,expense,rent,167.0,UPI,Kolkata,Uber to office
T03928,U175,2022-02-11,expense,travel,551.0,Bank Transfer,Lucknow,Gift cash
T04173,U060,2022-05-13,expense,utilities,243.0,Card,Ahmedabad,Dinner at resto cash
T06722,U121,2020-07-25,expense,rent,222.0,Card,Delhi,Salary
T04051,U060,2019-07-09,income,other income,65632.0,UPI,Bengaluru,Monthly rent 
T06964,U115,2020-11-20,expense,utilities,549.0,Bank Transfer,Pune,Netflix subscription
T02350,U086,2021-12-13,expense,travel,1684.0,Bank Transfer,Ahmedabad,Course fee
T05843,U081,2021-04-03,income,salary,59544.0,Cash,Bengaluru,Dinner at resto
T06080,U143,2020-12-30,expense,rent,265.0,UPI,DELHI,
T03164,U146,2021-12-18,expense,utilities,299.0,Cash,Jaipur,GIb01vW1sjplv
T03128,U189,2021-02-24,income,other income,55548.0,Bank Transfer,Mumbai,Netflix subscription
T04840,U171,2020-11-29,expense,entertainment,755.0,Cash,Bengaluru,Salary
T04577,U112,2020-06-09,expense,utilities,898.0,Cash,Delhi,Monthly rent
T07926,U126,2019-09-02,expense,travel,653.0,Cash,Lucknow,Gift
T06660,U135,2019-03-20,expense,food,-477.0,Cash,Pune,Netflix subscription
T04626,U124,2020-04-08,expense,food,948.0,Cash,Mumbai,
T00819,U067,2022-03-24,expense,ravel,153.0,Bank Transfer,Mumbai,Paid electricity bill
T06745,U079,2020-07-04,expense,food,248.0,UPI,,Dinner at resto
T13050,U055,2021-05-26,expense,food,349.0,Cash,Hyderabad,Doctor visit
T09918,U067,2019-08-03,expense,rent,504.0,Card,Mumbai,
T14718,U016,2019-11-05,expense,food,272.0,Bank Transfer,Chennai,Monthly rent
T13360,U114,2021-05-07,expense,food,525.0,Cash,Kolkata,Grocery shopping
T11106,U075,2020-08-01,expense,food,392.0,UPI,Chennai,Uber to office
T04111,U028,2019-11-28,expense,travel,359.0,,Bengaluru,Bi9l5qrH8iR
T14282,U127,2019-08-16,income,other income,69765.0,Card,Chennai,Dinner at resto
T10136,U132,2020-07-13,expense,food,547.0,Card,Kolkata,Grocery shopping
T13526,U140,2022-05-09,expense,entertainment,304.0,Bank Transfer,Bengaluru,Grocery shopping
T14889,U122,2020-08-06,expense,savings,554.0,Bank Transfer,Pune,Grocery shopping
T07847,U144,2021-07-04,expense,entertainment,643.0,Bank Transfer,Delhi,Monthly rent 
T00683,U005,2021-11-09,expense,rent,1015.0,Bank Transfer,Mumbai,Uber to office late
T12172,U112,2021-01-22,expense,utilities,385.0,UPI,Jaipur,Salary
T13432,U167,2020-09-15,expense,food,152.0,UPI,Jaipur,Uber to office
T01568,U122,2020-11-15,income,other income,43722.0,Bank Transfer,Ahmedabad,Uber to office
T01661,U136,2019-10-10,expense,savinngs,189.0,Card,Delhi,Course fee
T12523,U177,2022-02-24,expense,food,480.0,UPI,Lucknow,
T14953,U182,2020-05-10,expense,savings,46.0,Cash,Pune,
T14041,U087,2021-04-04,expense,food,410.0,Bank Transfer,Pune,Uber to office
T06438,U102,2021-11-30,expense,rent,373.0,UPI,Ahmedabad,
T10605,U030,2022-12-12,expense,health,1066.0,Bank Transfer,Kolkata,Gift
T06159,U050,2022-12-07,expense,education,652.0,Cash,Bengaluru,
T11635,U055,2021-02-09,expense,reent,508.0,Cash,Hyderabad,Doctor visit via app
T04806,U075,2019-08-14,expense,rent,200.0,Card,Pune,Netflix subscription
T00293,U098,2021-10-29,expense,travel,1071.0,Bank Transfer,Hyderabad,
T13123,U131,2019-09-20,expense,food,77.0,Bank Transfer,Hyderabad,Doctor visit
T09675,U021,2021-03-04,income,salary,53293.0,Card,Pune,Grocery shopping
T10022,U004,2020-01-25,income,salary,60702.0,Bank Transfer,Hyderabad,Dinner at resto
T13019,U190,2020-08-17,expense,rent,834.0,UPI,Hyderabad,Netflix subscription cash
T04705,U008,2020-07-13,expense,food,2137.0,Card,Hyderabad,Netflix subscription
T08564,U060,2021-06-14,expense,entertainment,122.0,Card,Mumbai,Netflix subscription late
T05006,U177,2021-08-10,expense,rent,400.0,Bank Transfer,Delhi,Dinner at resto
T14147,U052,2020-10-18,expense,rent,3004.0,Bank Transfer,Ahmedabad,Monthly rent
T11463,U050,2021-02-20,expense,others,443.0,Card,Chennai,Course fee
T01942,U036,2019-06-05,expense,food,160.0,Bank Transfer,Ahmedabad,
T05386,U057,2021-09-22,expense,rent,269.0,UPI,Jaipur,uc9tyPnPEKEl
T13103,U127,2021-06-04,expense,utilities,141.0,Bank Transfer,Bengaluru,Course fee via app
T09458,U184,2020-10-07,expense,retn,810.0,Caard,Ahmedabad,xgzANZGXGWv3diPav
T07597,U190,2020-03-20,expense,rent,1102.0,Bank Transfer,ahmedabad,Course fee
T05571,U108,2022-01-18,expense,utilities,305.0,Cash,Kolkata,Paid electricity bill
T09135,U105,2020-03-19,expense,utilities,314.0,Card,Ahmedabad,Course fee
T00939,U092,2019-05-06,expense,food,166.0,Card,Jaipur,Paid electricity bill late
T14611,U024,2019-12-19,expense,food,303.0,Cash,Bengaluru,Paid electricity bill cash
T01571,U056,2020-03-22,income,other income,74232.0,Cash,Kolkata,
T12473,U154,2020-04-20,income,other income,48014.0,Card,,Paid electricity bill cash
T10647,U153,2019-12-07,expense,rent,415.0,Cash,pune,Salary
T14415,U093,2021-10-23,expense,others,112.0,UPI,kolkata,Paid electricity bill
T04704,U093,2022-10-20,expense,entertainment,494.0,,chennai,Paid electricity bill via app
T04428,U189,2020-10-06,expense,education,438.0,Card,Hyderabad,Netflix subscription 
T14216,U122,2019-12-11,expense,ffood,238.0,Bank Transfer,Mumbai,HLuHPmBO0XcSzjN
T12750,U180,2022-08-23,expense,rent,237.0,Card,Jaipur,Uber to office via app
T06635,U178,2020-03-29,expense,others,1187.0,Card,Pune,Monthly rent
T12094,U114,2021-10-08,expense,travel,191.0,Cash,jaipur,
T00809,U121,2020-01-03,expense,,1972.0,Cash,Ahmedabad,J4r2pNE0IFoMOxTf4
T10218,U009,2019-10-16,expense,rent,764.0,Card,Delhi,Uber to office cash
T07686,U006,2022-04-29,expense,food,665.0,Bank Transfer,Jaipur,Monthly rent late
T03283,U078,2019-07-21,expense,education,378.0,UPI,Kolkata,Paid electricity bill 
T01665,U150,2019-02-27,expense,others,258.0,Bank Transfer,Ahmedabad,Uber to office
T12473,U154,2020-04-20,income,other income,48014.0,Card,,Paid electricity bill cash
T09378,U011,2021-12-06,expense,rent,39.0,UPI,Bengaluru,Monthly rent
T11762,U074,2022-08-15,expense,travel,19.0,Cash,Bengaluru,jWCa7A0dHlmHHo66ahtx
T01994,U145,2020-09-22,income,bonus,61000.0,Cash,Hyderabad,Paid electricity bill
T09845,U038,2020-04-09,expense,food,997.0,Card,Chennai,Uber to office
T04142,U028,2020-12-12,expense,travel,394.0,Bank Transfer,Lucknow,umDAoU0g
T06045,U172,2021-12-13,expense,food,55.0,Cash,Bengaluru,Monthly rent
T07484,U028,2019-11-26,expense,food,11485.0,Card,Ahmedabad,Dinner at resto late
T14584,U166,2022-01-26,income,bonus,56100.0,Bank Transfer,Pune,Gift
T00234,U162,2019-05-25,expense,education,1365.0,Cash,Bengaluru,Course fee late
T14925,U021,2020-09-09,expense,ffood,48.0,Card,Kolkata,Salary
T14812,U061,2019-09-29,income,other income,78330.0,,Kolkata,Course fee 
T11525,U103,2021-10-03,expense,rent,530.0,Bank Transfer,Lucknow,Doctor visit
T04743,U129,2021-10-25,expense,food,1469.0,UPI,Mumbai,Salary
T07181,U045,2020-05-26,income,salary,58353.0,Card,Pune,Grocery shopping 
T01002,U136,2022-04-11,expense,travel,1206.0,Card,Delhi,Doctor visit
T00198,U102,2019-01-29,expense,education,97.0,UPI,Lucknow,Monthly rent
T06123,U085,2022-11-15,expense,food,272.0,Bank Transfer,Ahmedabad,Netflix subscription cash
T00648,U082,2022-11-24,expense,utilities,1130.0,Cash,Mumbai,
T11228,U084,2019-12-07,expense,savings,206.0,Card,Hyderabad,Grocery shopping
T02759,U075,2021-08-07,income,bonus,66118.0,Bank Transfer,Chennai,QGSZoRuXJ3
T08566,U020,2021-12-12,income,other income,72496.0,Bank Transfer,hyderabad,Grocery shopping via app
T14372,U118,2020-09-10,expense,food,485.0,Cash,Chennai,Gift
T07914,U161,2019-03-07,expense,entertainment,3091.0,Card,Mumbai,Course fee
T12691,U123,2019-11-26,income,other income,51362.0,Bank Transfer,Jaipur,Monthly rent via app
T04019,U166,2021-06-12,expense,savings,314.0,ard,Mumbai,Netflix subscription
T13396,U051,2021-11-30,expense,food,891.0,Bank Transfer,Pune,Gift
T06098,U084,2022-10-09,expense,food,75.0,Bank Transfer,Chennai,Salary cash
T07685,U166,2020-06-03,expense,food,692.0,,Kolkata,Dinner at resto
T00765,U178,2019-08-27,expense,rent,229.0,UPI,,Uber to office
T09921,U012,2022-12-14,expense,food,21.0,Card,Chennai,Netflix subscription
T00258,U130,2021-11-23,expense,entertainment,6087.0,Cash,Lucknow,Monthly rent
T13233,U184,2022-01-24,expense,travel,289.0,Bankk Transfer,Hyderabad,
T12225,U003,2022-04-01,income,other income,48377.0,Bank Transfer,Kolkata,Paid electricity bill via app
T11514,U066,2020-06-20,expense,utilities,375.0,Card,Jaipur,Uber to office
T07956,U051,2021-06-16,expense,food,1644.0,UPI,ahmedabad,Doctor visit cash
T13388,U063,2020-02-24,expense,rent,464.0,Card,Mumbai,
T13193,U159,2020-01-16,expense,utilities,278.0,Bank Transfer,Pune,Doctor visit
T07567,U070,2019-08-09,expense,travel,833.0,UPI,Jaipur,Gift late
T05700,U101,2019-06-15,expense,food,470.0,UPI,Pune,Uber to office
